# trace records: appended=6864 stored=6864
# seq[0]=0
# seq[1]=4
# seq[2]=264
# seq[3]=34
# seq[4]=132
# seq[5]=260
# seq[6]=0
# seq[7]=1024
# seq[8]=1024
# seq[9]=4096
# seq[10]=32
# seq[11]=4
# seq[12]=0
# seq[13]=0
# seq[14]=0
# seq[15]=0
kind,bx,by,rank,warp,lane,smid,seq,t,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9
7,2,0,0,1,0,2,857,1788983405572012320,0,0,26,1232,1,0,0,0,0,0
7,46,0,0,1,0,94,858,1788983405572012864,0,0,26,1232,23,0,0,0,0,0
7,18,0,0,1,0,34,859,1788983405572012896,0,0,26,1232,9,0,0,0,0,0
8,2,0,0,1,0,2,857,1788983405572013184,52,54,0,1,0,1,26,54,52,0
9,3,0,1,0,0,3,3428,1788983405572013248,52,54,0,1,0,1,26,55,52,0
9,3,1,3,0,0,19,3429,1788983405572013280,52,54,0,1,0,1,26,55,53,0
9,2,0,0,0,0,2,3430,1788983405572013504,52,54,0,1,0,1,26,54,52,0
9,2,1,2,0,0,18,3431,1788983405572013632,52,54,0,1,0,1,26,54,53,0
8,46,0,0,1,0,94,858,1788983405572013696,54,54,0,1,0,1,26,54,54,0
9,47,0,1,0,0,95,3432,1788983405572013760,54,54,0,1,0,1,26,55,54,0
9,47,1,3,0,0,109,3433,1788983405572013760,54,54,0,1,0,1,26,55,55,0
8,18,0,0,1,0,34,859,1788983405572013760,56,54,0,1,0,1,26,54,56,0
9,19,0,1,0,0,35,3434,1788983405572013760,56,54,0,1,0,1,26,55,56,0
9,19,1,3,0,0,51,3435,1788983405572013792,56,54,0,1,0,1,26,55,57,0
9,46,0,0,0,0,94,3436,1788983405572013920,54,54,0,1,0,1,26,54,54,0
9,18,0,0,0,0,34,3437,1788983405572014016,56,54,0,1,0,1,26,54,56,0
9,18,1,2,0,0,50,3439,1788983405572014304,56,54,0,1,0,1,26,54,57,0
9,46,1,2,0,0,108,3438,1788983405572014304,54,54,0,1,0,1,26,54,55,0
7,0,0,0,1,0,0,860,1788983405572015296,1,0,15,1240,0,0,0,0,0,0
8,0,0,0,1,0,0,860,1788983405572016032,58,54,0,1,1,1,15,54,58,0
9,1,0,1,0,0,1,3440,1788983405572016096,58,54,0,1,1,1,15,55,58,0
9,1,1,3,0,0,17,3441,1788983405572016128,58,54,0,1,1,1,15,55,59,0
9,0,0,0,0,0,0,3442,1788983405572017152,58,54,0,1,1,1,15,54,58,0
9,0,1,2,0,0,16,3443,1788983405572017824,58,54,0,1,1,1,15,54,59,0
7,16,0,0,1,0,32,861,1788983405572025984,1,0,27,1240,8,0,0,0,0,0
7,0,2,0,1,0,134,862,1788983405572026464,0,0,26,1232,0,1,0,0,0,0
7,34,0,0,1,0,68,863,1788983405572026528,0,0,26,1232,17,0,0,0,0,0
8,16,0,0,1,0,32,861,1788983405572026784,60,54,0,1,1,1,27,54,60,0
9,17,1,3,0,0,49,3445,1788983405572026816,60,54,0,1,1,1,27,55,61,0
9,17,0,1,0,0,33,3444,1788983405572026816,60,54,0,1,1,1,27,55,60,0
9,16,1,2,0,0,48,3446,1788983405572027296,60,54,0,1,1,1,27,54,61,0
9,16,0,0,0,0,32,3447,1788983405572027360,60,54,0,1,1,1,27,54,60,0
8,0,2,0,1,0,134,862,1788983405572027872,62,54,0,1,0,1,26,54,62,0
8,34,0,0,1,0,68,863,1788983405572027872,0,56,0,1,0,1,26,56,0,0
9,0,2,0,0,0,134,3449,1788983405572027904,62,54,0,1,0,1,26,54,62,0
9,1,2,1,0,0,135,3448,1788983405572027936,62,54,0,1,0,1,26,55,62,0
9,0,3,2,0,0,140,3450,1788983405572027936,62,54,0,1,0,1,26,54,63,0
9,1,3,3,0,0,141,3451,1788983405572027936,62,54,0,1,0,1,26,55,63,0
9,34,1,2,0,0,82,3453,1788983405572028000,0,56,0,1,0,1,26,56,1,0
9,35,0,1,0,0,69,3454,1788983405572028000,0,56,0,1,0,1,26,57,0,0
9,35,1,3,0,0,83,3452,1788983405572028000,0,56,0,1,0,1,26,57,1,0
9,34,0,0,0,0,68,3455,1788983405572028160,0,56,0,1,0,1,26,56,0,0
7,44,0,0,1,0,78,864,1788983405572028512,0,0,26,1232,22,0,0,0,0,0
7,60,0,0,1,0,130,865,1788983405572028672,0,0,26,1232,30,0,0,0,0,0
7,20,0,0,1,0,36,866,1788983405572029952,0,0,26,1232,10,0,0,0,0,0
9,44,1,2,0,0,92,3456,1788983405572029984,2,56,0,1,0,1,26,56,3,0
9,45,1,3,0,0,93,3457,1788983405572030016,2,56,0,1,0,1,26,57,3,0
7,26,0,0,1,0,42,867,1788983405572029984,0,0,26,1232,13,0,0,0,0,0
9,45,0,1,0,0,79,3458,1788983405572030048,2,56,0,1,0,1,26,57,2,0
8,44,0,0,1,0,78,864,1788983405572030048,2,56,0,1,0,1,26,56,2,0
9,44,0,0,0,0,78,3459,1788983405572030048,2,56,0,1,0,1,26,56,2,0
8,60,0,0,1,0,130,865,1788983405572030144,4,56,0,1,0,1,26,56,4,0
9,61,0,1,0,0,131,3463,1788983405572030144,4,56,0,1,0,1,26,57,4,0
9,60,0,0,0,0,130,3462,1788983405572030144,4,56,0,1,0,1,26,56,4,0
9,61,1,3,0,0,137,3461,1788983405572030144,4,56,0,1,0,1,26,57,5,0
9,60,1,2,0,0,136,3460,1788983405572030144,4,56,0,1,0,1,26,56,5,0
7,62,0,0,1,0,132,868,1788983405572030368,0,0,26,1232,31,0,0,0,0,0
7,58,0,0,1,0,106,869,1788983405572030368,0,0,26,1232,29,0,0,0,0,0
8,20,0,0,1,0,36,866,1788983405572031328,6,56,0,1,0,1,26,56,6,0
9,20,1,2,0,0,52,3464,1788983405572031392,6,56,0,1,0,1,26,56,7,0
9,21,1,3,0,0,53,3465,1788983405572031392,6,56,0,1,0,1,26,57,7,0
9,21,0,1,0,0,37,3466,1788983405572031392,6,56,0,1,0,1,26,57,6,0
9,20,0,0,0,0,36,3467,1788983405572031392,6,56,0,1,0,1,26,56,6,0
9,27,1,3,0,0,59,3468,1788983405572031424,8,56,0,1,0,1,26,57,9,0
9,26,1,2,0,0,58,3469,1788983405572031424,8,56,0,1,0,1,26,56,9,0
8,26,0,0,1,0,42,867,1788983405572031456,8,56,0,1,0,1,26,56,8,0
9,26,0,0,0,0,42,3470,1788983405572031456,8,56,0,1,0,1,26,56,8,0
9,27,0,1,0,0,43,3471,1788983405572031488,8,56,0,1,0,1,26,57,8,0
8,62,0,0,1,0,132,868,1788983405572031776,10,56,0,1,0,1,26,56,10,0
8,58,0,0,1,0,106,869,1788983405572031808,12,56,0,1,0,1,26,56,12,0
9,62,0,0,0,0,132,3472,1788983405572031808,10,56,0,1,0,1,26,56,10,0
9,63,0,1,0,0,133,3473,1788983405572031808,10,56,0,1,0,1,26,57,10,0
9,62,1,2,0,0,138,3474,1788983405572031808,10,56,0,1,0,1,26,56,11,0
9,58,1,2,0,0,120,3475,1788983405572031872,12,56,0,1,0,1,26,56,13,0
9,63,1,3,0,0,139,3477,1788983405572031872,10,56,0,1,0,1,26,57,11,0
9,59,1,3,0,0,121,3476,1788983405572031872,12,56,0,1,0,1,26,57,13,0
9,58,0,0,0,0,106,3479,1788983405572031872,12,56,0,1,0,1,26,56,12,0
9,59,0,1,0,0,107,3478,1788983405572031872,12,56,0,1,0,1,26,57,12,0
7,56,0,0,1,0,104,870,1788983405572031968,0,0,26,1232,28,0,0,0,0,0
7,36,0,0,1,0,70,871,1788983405572032064,1,0,27,1240,18,0,0,0,0,0
7,24,0,0,1,0,40,872,1788983405572032256,1,0,27,1240,12,0,0,0,0,0
8,36,0,0,1,0,70,870,1788983405572032864,14,56,0,1,1,1,27,56,14,0
9,37,0,1,0,0,71,3480,1788983405572032992,14,56,0,1,1,1,27,57,14,0
9,37,1,3,0,0,85,3481,1788983405572033024,14,56,0,1,1,1,27,57,15,0
8,24,0,0,1,0,40,871,1788983405572033024,18,56,0,1,1,1,27,56,18,0
9,25,1,3,0,0,57,3483,1788983405572033120,18,56,0,1,1,1,27,57,19,0
9,25,0,1,0,0,41,3482,1788983405572033120,18,56,0,1,1,1,27,57,18,0
9,36,1,2,0,0,84,3488,1788983405572033312,14,56,0,1,1,1,27,56,15,0
9,36,0,0,0,0,70,3489,1788983405572033344,14,56,0,1,1,1,27,56,14,0
7,30,0,0,1,0,46,873,1788983405572033376,0,0,26,1232,15,0,0,0,0,0
8,56,0,0,1,0,104,872,1788983405572033440,16,56,0,1,0,1,26,56,16,0
9,57,1,3,0,0,119,3485,1788983405572033440,16,56,0,1,0,1,26,57,17,0
9,56,1,2,0,0,118,3484,1788983405572033440,16,56,0,1,0,1,26,56,17,0
7,14,0,0,1,0,14,874,1788983405572033440,0,0,26,1232,7,0,0,0,0,0
9,56,0,0,0,0,104,3486,1788983405572033472,16,56,0,1,0,1,26,56,16,0
9,57,0,1,0,0,105,3487,1788983405572033472,16,56,0,1,0,1,26,57,16,0
9,24,0,0,0,0,40,3490,1788983405572033472,18,56,0,1,1,1,27,56,18,0
9,24,1,2,0,0,56,3491,1788983405572033536,18,56,0,1,1,1,27,56,19,0
7,22,0,0,1,0,38,875,1788983405572033568,1,0,27,1240,11,0,0,0,0,0
7,28,0,0,1,0,44,876,1788983405572034400,0,0,26,1232,14,0,0,0,0,0
8,22,0,0,1,0,38,873,1788983405572034400,20,56,0,1,1,1,27,56,20,0
9,23,0,1,0,0,39,3492,1788983405572034464,20,56,0,1,1,1,27,57,20,0
9,23,1,3,0,0,55,3493,1788983405572034496,20,56,0,1,1,1,27,57,21,0
7,42,0,0,1,0,76,877,1788983405572034624,0,0,26,1232,21,0,0,0,0,0
7,40,0,0,1,0,74,878,1788983405572034784,0,0,26,1232,20,0,0,0,0,0
8,30,0,0,1,0,46,874,1788983405572034816,22,56,0,1,0,1,26,56,22,0
9,22,1,2,0,0,54,3502,1788983405572034816,20,56,0,1,1,1,27,56,21,0
9,30,0,0,0,0,46,3494,1788983405572034848,22,56,0,1,0,1,26,56,22,0
9,30,1,2,0,0,62,3496,1788983405572034880,22,56,0,1,0,1,26,56,23,0
9,31,0,1,0,0,47,3495,1788983405572034880,22,56,0,1,0,1,26,57,22,0
9,31,1,3,0,0,63,3497,1788983405572034880,22,56,0,1,0,1,26,57,23,0
8,14,0,0,1,0,14,875,1788983405572034880,24,56,0,1,0,1,26,56,24,0
9,15,1,3,0,0,31,3499,1788983405572034912,24,56,0,1,0,1,26,57,25,0
9,14,1,2,0,0,30,3498,1788983405572034944,24,56,0,1,0,1,26,56,25,0
9,15,0,1,0,0,15,3500,1788983405572034944,24,56,0,1,0,1,26,57,24,0
9,14,0,0,0,0,14,3501,1788983405572034944,24,56,0,1,0,1,26,56,24,0
9,22,0,0,0,0,38,3503,1788983405572034912,20,56,0,1,1,1,27,56,20,0
7,4,0,0,1,0,4,879,1788983405572035200,0,0,26,1232,2,0,0,0,0,0
7,38,0,0,1,0,72,880,1788983405572035264,1,0,27,1240,19,0,0,0,0,0
7,48,0,0,1,0,96,881,1788983405572035648,0,0,26,1232,24,0,0,0,0,0
7,50,0,0,1,0,98,882,1788983405572035744,1,0,27,1240,25,0,0,0,0,0
8,28,0,0,1,0,44,876,1788983405572035840,26,56,0,1,0,1,26,56,26,0
9,29,0,1,0,0,45,3505,1788983405572035872,26,56,0,1,0,1,26,57,26,0
9,28,0,0,0,0,44,3504,1788983405572035872,26,56,0,1,0,1,26,56,26,0
9,28,1,2,0,0,60,3506,1788983405572035904,26,56,0,1,0,1,26,56,27,0
9,29,1,3,0,0,61,3507,1788983405572035904,26,56,0,1,0,1,26,57,27,0
7,8,0,0,1,0,8,883,1788983405572035872,1,0,27,1240,4,0,0,0,0,0
9,43,0,1,0,0,77,3509,1788983405572036064,28,56,0,1,0,1,26,57,28,0
8,42,0,0,1,0,76,877,1788983405572036064,28,56,0,1,0,1,26,56,28,0
9,42,0,0,0,0,76,3508,1788983405572036064,28,56,0,1,0,1,26,56,28,0
8,38,0,0,1,0,72,879,1788983405572036032,32,56,0,1,1,1,27,56,32,0
9,42,1,2,0,0,90,3510,1788983405572036096,28,56,0,1,0,1,26,56,29,0
9,43,1,3,0,0,91,3511,1788983405572036096,28,56,0,1,0,1,26,57,29,0
8,40,0,0,1,0,74,878,1788983405572036160,30,56,0,1,0,1,26,56,30,0
9,39,0,1,0,0,73,3516,1788983405572036160,32,56,0,1,1,1,27,57,32,0
9,39,1,3,0,0,87,3517,1788983405572036192,32,56,0,1,1,1,27,57,33,0
9,40,1,2,0,0,88,3512,1788983405572036224,30,56,0,1,0,1,26,56,31,0
9,41,1,3,0,0,89,3513,1788983405572036224,30,56,0,1,0,1,26,57,31,0
9,40,0,0,0,0,74,3515,1788983405572036256,30,56,0,1,0,1,26,56,30,0
9,41,0,1,0,0,75,3514,1788983405572036256,30,56,0,1,0,1,26,57,30,0
7,54,0,0,1,0,102,884,1788983405572036384,0,0,26,1232,27,0,0,0,0,0
7,52,0,0,1,0,100,886,1788983405572036352,1,0,27,1240,26,0,0,0,0,0
7,10,0,0,1,0,10,885,1788983405572036480,0,0,26,1232,5,0,0,0,0,0
9,38,0,0,0,0,72,3522,1788983405572036480,32,56,0,1,1,1,27,56,32,0
9,38,1,2,0,0,86,3523,1788983405572036480,32,56,0,1,1,1,27,56,33,0
8,4,0,0,1,0,4,880,1788983405572036608,34,56,0,1,0,1,26,56,34,0
9,51,1,3,0,0,113,3524,1788983405572036608,36,56,0,1,1,1,27,57,37,0
9,51,0,1,0,0,99,3525,1788983405572036640,36,56,0,1,1,1,27,57,36,0
9,4,0,0,0,0,4,3518,1788983405572036672,34,56,0,1,0,1,26,56,34,0
8,8,0,0,1,0,8,882,1788983405572036640,38,56,0,1,1,1,27,56,38,0
9,5,0,1,0,0,5,3519,1788983405572036672,34,56,0,1,0,1,26,57,34,0
9,4,1,2,0,0,20,3520,1788983405572036672,34,56,0,1,0,1,26,56,35,0
9,5,1,3,0,0,21,3521,1788983405572036672,34,56,0,1,0,1,26,57,35,0
8,50,0,0,1,0,98,881,1788983405572036672,36,56,0,1,1,1,27,56,36,0
7,12,0,0,1,0,12,887,1788983405572036736,0,0,26,1232,6,0,0,0,0,0
9,9,1,3,0,0,25,3526,1788983405572036736,38,56,0,1,1,1,27,57,39,0
9,9,0,1,0,0,9,3527,1788983405572036768,38,56,0,1,1,1,27,57,38,0
9,50,0,0,0,0,98,3528,1788983405572036896,36,56,0,1,1,1,27,56,36,0
9,50,1,2,0,0,112,3533,1788983405572036960,36,56,0,1,1,1,27,56,37,0
8,48,0,0,1,0,96,883,1788983405572037088,40,56,0,1,0,1,26,56,40,0
9,8,1,2,0,0,24,3534,1788983405572037088,38,56,0,1,1,1,27,56,39,0
9,48,1,2,0,0,110,3529,1788983405572037120,40,56,0,1,0,1,26,56,41,0
9,49,1,3,0,0,111,3530,1788983405572037120,40,56,0,1,0,1,26,57,41,0
9,48,0,0,0,0,96,3531,1788983405572037120,40,56,0,1,0,1,26,56,40,0
9,49,0,1,0,0,97,3532,1788983405572037120,40,56,0,1,0,1,26,57,40,0
9,8,0,0,0,0,8,3535,1788983405572037152,38,56,0,1,1,1,27,56,38,0
9,53,1,3,0,0,115,3536,1788983405572037248,42,56,0,1,1,1,27,57,43,0
8,52,0,0,1,0,100,884,1788983405572037280,42,56,0,1,1,1,27,56,42,0
9,53,0,1,0,0,101,3537,1788983405572037280,42,56,0,1,1,1,27,57,42,0
7,6,0,0,1,0,6,888,1788983405572037376,1,0,27,1240,3,0,0,0,0,0
9,52,1,2,0,0,114,3538,1788983405572037504,42,56,0,1,1,1,27,56,43,0
9,52,0,0,0,0,100,3539,1788983405572037568,42,56,0,1,1,1,27,56,42,0
8,54,0,0,1,0,102,885,1788983405572037824,44,56,0,1,0,1,26,56,44,0
8,10,0,0,1,0,10,886,1788983405572037888,46,56,0,1,0,1,26,56,46,0
9,54,1,2,0,0,116,3540,1788983405572037888,44,56,0,1,0,1,26,56,45,0
9,54,0,0,0,0,102,3542,1788983405572037888,44,56,0,1,0,1,26,56,44,0
9,55,1,3,0,0,117,3541,1788983405572037920,44,56,0,1,0,1,26,57,45,0
9,10,0,0,0,0,10,3546,1788983405572037888,46,56,0,1,0,1,26,56,46,0
9,11,0,1,0,0,11,3547,1788983405572037920,46,56,0,1,0,1,26,57,46,0
9,11,1,3,0,0,27,3544,1788983405572037920,46,56,0,1,0,1,26,57,47,0
9,55,0,1,0,0,103,3543,1788983405572037920,44,56,0,1,0,1,26,57,44,0
9,10,1,2,0,0,26,3545,1788983405572037920,46,56,0,1,0,1,26,56,47,0
8,12,0,0,1,0,12,887,1788983405572038208,48,56,0,1,0,1,26,56,48,0
9,12,0,0,0,0,12,3548,1788983405572038240,48,56,0,1,0,1,26,56,48,0
9,13,0,1,0,0,13,3549,1788983405572038240,48,56,0,1,0,1,26,57,48,0
8,6,0,0,1,0,6,888,1788983405572038208,50,56,0,1,1,1,27,56,50,0
9,12,1,2,0,0,28,3550,1788983405572038272,48,56,0,1,0,1,26,56,49,0
9,13,1,3,0,0,29,3551,1788983405572038304,48,56,0,1,0,1,26,57,49,0
9,7,1,3,0,0,23,3553,1788983405572038272,50,56,0,1,1,1,27,57,51,0
9,7,0,1,0,0,7,3552,1788983405572038304,50,56,0,1,1,1,27,57,50,0
9,6,0,0,0,0,6,3554,1788983405572038624,50,56,0,1,1,1,27,56,50,0
7,32,0,0,1,0,66,889,1788983405572038592,1,0,27,1240,16,0,0,0,0,0
9,6,1,2,0,0,22,3555,1788983405572038656,50,56,0,1,1,1,27,56,51,0
8,32,0,0,1,0,66,889,1788983405572039392,52,56,0,1,1,1,27,56,52,0
9,33,0,1,0,0,67,3556,1788983405572039488,52,56,0,1,1,1,27,57,52,0
9,33,1,3,0,0,81,3557,1788983405572039488,52,56,0,1,1,1,27,57,53,0
9,32,1,2,0,0,80,3558,1788983405572039808,52,56,0,1,1,1,27,56,53,0
9,32,0,0,0,0,66,3559,1788983405572039872,52,56,0,1,1,1,27,56,52,0
7,2,0,0,1,0,2,890,1788983405572042400,1,0,27,1240,1,0,0,0,0,0
8,2,0,0,1,0,2,890,1788983405572043232,54,56,0,1,1,1,27,56,54,0
9,3,0,1,0,0,3,3560,1788983405572043232,54,56,0,1,1,1,27,57,54,0
9,3,1,3,0,0,19,3561,1788983405572043392,54,56,0,1,1,1,27,57,55,0
7,18,0,0,1,0,34,891,1788983405572043392,1,0,27,1240,9,0,0,0,0,0
7,46,0,0,1,0,94,892,1788983405572043488,1,0,27,1240,23,0,0,0,0,0
9,2,1,2,0,0,18,3562,1788983405572043712,54,56,0,1,1,1,27,56,55,0
9,2,0,0,0,0,2,3563,1788983405572043744,54,56,0,1,1,1,27,56,54,0
8,18,0,0,1,0,34,891,1788983405572044224,56,56,0,1,1,1,27,56,56,0
9,19,0,1,0,0,35,3564,1788983405572044224,56,56,0,1,1,1,27,57,56,0
9,19,1,3,0,0,51,3565,1788983405572044320,56,56,0,1,1,1,27,57,57,0
8,46,0,0,1,0,94,892,1788983405572044352,58,56,0,1,1,1,27,56,58,0
9,47,1,3,0,0,109,3566,1788983405572044384,58,56,0,1,1,1,27,57,59,0
9,47,0,1,0,0,95,3567,1788983405572044416,58,56,0,1,1,1,27,57,58,0
9,46,0,0,0,0,94,3568,1788983405572044672,58,56,0,1,1,1,27,56,58,0
9,18,1,2,0,0,50,3569,1788983405572044704,56,56,0,1,1,1,27,56,57,0
9,18,0,0,0,0,34,3570,1788983405572044768,56,56,0,1,1,1,27,56,56,0
9,46,1,2,0,0,108,3571,1788983405572044896,58,56,0,1,1,1,27,56,59,0
7,16,0,0,1,0,32,893,1788983405572056672,0,1,28,1232,8,0,0,0,0,0
7,0,2,0,1,0,134,894,1788983405572057216,1,0,27,1240,0,1,0,0,0,0
7,34,0,0,1,0,68,895,1788983405572057312,1,0,27,1240,17,0,0,0,0,0
8,16,0,0,1,0,32,893,1788983405572057408,60,56,0,1,0,0,28,56,60,0
9,17,0,1,0,0,33,3572,1788983405572057504,60,56,0,1,0,0,28,57,60,0
9,17,1,3,0,0,49,3573,1788983405572057536,60,56,0,1,0,0,28,57,61,0
9,16,0,0,0,0,32,3574,1788983405572057856,60,56,0,1,0,0,28,56,60,0
9,16,1,2,0,0,48,3575,1788983405572057888,60,56,0,1,0,0,28,56,61,0
8,0,2,0,1,0,134,894,1788983405572058688,62,56,0,1,1,1,27,56,62,0
9,0,3,2,0,0,140,3577,1788983405572058688,62,56,0,1,1,1,27,56,63,0
9,1,3,3,0,0,141,3576,1788983405572058720,62,56,0,1,1,1,27,57,63,0
9,1,2,1,0,0,135,3578,1788983405572058720,62,56,0,1,1,1,27,57,62,0
8,34,0,0,1,0,68,895,1788983405572058720,0,58,0,1,1,1,27,58,0,0
9,0,2,0,0,0,134,3579,1788983405572058752,62,56,0,1,1,1,27,56,62,0
9,35,1,3,0,0,83,3581,1788983405572058752,0,58,0,1,1,1,27,59,1,0
9,34,1,2,0,0,82,3580,1788983405572058784,0,58,0,1,1,1,27,58,1,0
9,34,0,0,0,0,68,3582,1788983405572058752,0,58,0,1,1,1,27,58,0,0
9,35,0,1,0,0,69,3583,1788983405572058784,0,58,0,1,1,1,27,59,0,0
7,44,0,0,1,0,78,896,1788983405572059648,1,0,27,1240,22,0,0,0,0,0
7,60,0,0,1,0,130,897,1788983405572059712,1,0,27,1240,30,0,0,0,0,0
7,20,0,0,1,0,36,898,1788983405572060512,1,0,27,1240,10,0,0,0,0,0
7,26,0,0,1,0,42,899,1788983405572061024,1,0,27,1240,13,0,0,0,0,0
8,44,0,0,1,0,78,896,1788983405572061056,2,58,0,1,1,1,27,58,2,0
9,45,0,1,0,0,79,3584,1788983405572061152,2,58,0,1,1,1,27,59,2,0
9,44,0,0,0,0,78,3585,1788983405572061152,2,58,0,1,1,1,27,58,2,0
8,60,0,0,1,0,130,897,1788983405572061152,4,58,0,1,1,1,27,58,4,0
9,60,0,0,0,0,130,3587,1788983405572061184,4,58,0,1,1,1,27,58,4,0
9,60,1,2,0,0,136,3589,1788983405572061184,4,58,0,1,1,1,27,58,5,0
9,61,1,3,0,0,137,3590,1788983405572061184,4,58,0,1,1,1,27,59,5,0
9,44,1,2,0,0,92,3586,1788983405572061216,2,58,0,1,1,1,27,58,3,0
9,45,1,3,0,0,93,3588,1788983405572061216,2,58,0,1,1,1,27,59,3,0
9,61,0,1,0,0,131,3591,1788983405572061216,4,58,0,1,1,1,27,59,4,0
7,62,0,0,1,0,132,900,1788983405572061312,1,0,27,1240,31,0,0,0,0,0
7,58,0,0,1,0,106,901,1788983405572061568,1,0,27,1240,29,0,0,0,0,0
8,20,0,0,1,0,36,898,1788983405572061888,6,58,0,1,1,1,27,58,6,0
7,36,0,0,1,0,70,902,1788983405572061888,0,1,28,1232,18,0,0,0,0,0
9,21,0,1,0,0,37,3592,1788983405572061920,6,58,0,1,1,1,27,59,6,0
9,20,0,0,0,0,36,3593,1788983405572061952,6,58,0,1,1,1,27,58,6,0
9,20,1,2,0,0,52,3594,1788983405572062016,6,58,0,1,1,1,27,58,7,0
9,21,1,3,0,0,53,3595,1788983405572062016,6,58,0,1,1,1,27,59,7,0
8,26,0,0,1,0,42,899,1788983405572062400,8,58,0,1,1,1,27,58,8,0
9,26,1,2,0,0,58,3596,1788983405572062496,8,58,0,1,1,1,27,58,9,0
9,27,1,3,0,0,59,3597,1788983405572062496,8,58,0,1,1,1,27,59,9,0
9,26,0,0,0,0,42,3598,1788983405572062496,8,58,0,1,1,1,27,58,8,0
9,27,0,1,0,0,43,3599,1788983405572062496,8,58,0,1,1,1,27,59,8,0
8,36,0,0,1,0,70,901,1788983405572062656,14,58,0,1,0,0,28,58,14,0
7,24,0,0,1,0,40,903,1788983405572062656,0,1,28,1232,12,0,0,0,0,0
8,62,0,0,1,0,132,900,1788983405572062720,10,58,0,1,1,1,27,58,10,0
9,63,0,1,0,0,133,3600,1788983405572062752,10,58,0,1,1,1,27,59,10,0
9,62,0,0,0,0,132,3601,1788983405572062752,10,58,0,1,1,1,27,58,10,0
9,62,1,2,0,0,138,3602,1788983405572062784,10,58,0,1,1,1,27,58,11,0
9,63,1,3,0,0,139,3603,1788983405572062816,10,58,0,1,1,1,27,59,11,0
9,37,0,1,0,0,71,3604,1788983405572062784,14,58,0,1,0,0,28,59,14,0
9,37,1,3,0,0,85,3605,1788983405572062816,14,58,0,1,0,0,28,59,15,0
7,56,0,0,1,0,104,904,1788983405572062944,1,0,27,1240,28,0,0,0,0,0
8,58,0,0,1,0,106,902,1788983405572063008,12,58,0,1,1,1,27,58,12,0
9,58,1,2,0,0,120,3606,1788983405572063040,12,58,0,1,1,1,27,58,13,0
9,59,1,3,0,0,121,3607,1788983405572063040,12,58,0,1,1,1,27,59,13,0
9,58,0,0,0,0,106,3608,1788983405572063072,12,58,0,1,1,1,27,58,12,0
9,59,0,1,0,0,107,3609,1788983405572063072,12,58,0,1,1,1,27,59,12,0
9,36,0,0,0,0,70,3610,1788983405572063168,14,58,0,1,0,0,28,58,14,0
9,36,1,2,0,0,84,3611,1788983405572063200,14,58,0,1,0,0,28,58,15,0
8,24,0,0,1,0,40,903,1788983405572063424,16,58,0,1,0,0,28,58,16,0
9,25,0,1,0,0,41,3612,1788983405572063552,16,58,0,1,0,0,28,59,16,0
9,25,1,3,0,0,57,3613,1788983405572063616,16,58,0,1,0,0,28,59,17,0
7,22,0,0,1,0,38,905,1788983405572063552,0,1,28,1232,11,0,0,0,0,0
9,24,0,0,0,0,40,3614,1788983405572063872,16,58,0,1,0,0,28,58,16,0
9,24,1,2,0,0,56,3615,1788983405572063904,16,58,0,1,0,0,28,58,17,0
7,30,0,0,1,0,46,906,1788983405572064384,1,0,27,1240,15,0,0,0,0,0
8,56,0,0,1,0,104,904,1788983405572064448,18,58,0,1,1,1,27,58,18,0
8,22,0,0,1,0,38,905,1788983405572064448,20,58,0,1,0,0,28,58,20,0
9,56,1,2,0,0,118,3616,1788983405572064480,18,58,0,1,1,1,27,58,19,0
9,57,1,3,0,0,119,3617,1788983405572064512,18,58,0,1,1,1,27,59,19,0
9,23,0,1,0,0,39,3621,1788983405572064480,20,58,0,1,0,0,28,59,20,0
9,23,1,3,0,0,55,3620,1788983405572064512,20,58,0,1,0,0,28,59,21,0
7,14,0,0,1,0,14,907,1788983405572064512,1,0,27,1240,7,0,0,0,0,0
9,56,0,0,0,0,104,3618,1788983405572064544,18,58,0,1,1,1,27,58,18,0
9,57,0,1,0,0,105,3619,1788983405572064544,18,58,0,1,1,1,27,59,18,0
9,22,0,0,0,0,38,3622,1788983405572064800,20,58,0,1,0,0,28,58,20,0
9,22,1,2,0,0,54,3623,1788983405572064832,20,58,0,1,0,0,28,58,21,0
7,38,0,0,1,0,72,909,1788983405572065344,0,1,28,1232,19,0,0,0,0,0
7,40,0,0,1,0,74,908,1788983405572065568,1,0,27,1240,20,0,0,0,0,0
7,28,0,0,1,0,44,910,1788983405572065632,1,0,27,1240,14,0,0,0,0,0
7,42,0,0,1,0,76,911,1788983405572065824,1,0,27,1240,21,0,0,0,0,0
8,30,0,0,1,0,46,906,1788983405572065824,22,58,0,1,1,1,27,58,22,0
9,31,0,1,0,0,47,3624,1788983405572065856,22,58,0,1,1,1,27,59,22,0
9,30,0,0,0,0,46,3625,1788983405572065856,22,58,0,1,1,1,27,58,22,0
9,30,1,2,0,0,62,3626,1788983405572065856,22,58,0,1,1,1,27,58,23,0
9,31,1,3,0,0,63,3627,1788983405572065888,22,58,0,1,1,1,27,59,23,0
7,50,0,0,1,0,98,912,1788983405572065824,0,1,28,1232,25,0,0,0,0,0
8,14,0,0,1,0,14,907,1788983405572065920,24,58,0,1,1,1,27,58,24,0
